narcissism,gender,age
8,female,51
17,female,29
34,male,46
15,female,31
19,male,26
20,male,51
2,female,29
5,female,29
13,female,36
2,male,29
5,male,52
1,female,51
28,female,49
13,male,24
19,male,59
20,male,20
14,male,28
33,female,26
19,female,43
24,male,31
16,male,17
5,male,51
19,male,26
18,male,22
3,male,23
4,female,40
3,female,20
14,male,28
19,male,20
6,female,20
8,male,48
5,female,17
14,female,40
12,female,15
34,male,19
28,female,15
14,female,28
2,female,51
9,male,24
0,male,38
10,female,27
25,male,22
12,male,25
5,male,16
13,male,26
9,male,25
10,female,54
3,female,16
9,male,16
12,male,19
10,male,46
12,male,17
17,male,30
32,male,22
17,female,24
12,male,30
1,male,57
8,male,33
13,female,27
13,female,31
4,female,25
5,female,32
12,female,20
13,female,16
17,male,15
12,female,16
8,male,21
12,male,18
14,female,15
28,male,28
14,female,22
6,male,29
2,female,29
25,male,20
20,male,20
4,male,20
16,female,32
25,male,18
21,female,22
18,female,19
34,female,27
11,male,50
5,male,31
4,female,32
14,male,16
7,female,36
6,male,39
14,female,21
28,male,35
7,female,30
9,male,22
9,male,43
32,female,29
24,male,23
16,male,18
12,male,22
6,male,37
7,male,27
32,male,22
14,male,46
8,female,19
22,male,17
30,male,36
15,male,27
14,female,16
10,male,19
15,female,48
19,female,18
18,male,17
9,male,28
14,male,39
13,male,32
5,female,23
3,male,37
11,male,26
8,male,31
26,male,34
6,female,47
17,female,16
14,male,37
2,female,53
15,female,15
24,male,21
5,male,21
3,male,52
23,male,18
9,male,55
7,male,26
29,male,29
3,male,24
12,female,31
11,female,26
17,male,28
6,male,41
10,male,42
8,female,19
35,female,20
8,female,33
4,male,22
15,male,29
30,male,29
24,male,38
22,female,24
19,female,20
14,female,44
23,female,18
25,female,22
19,female,23
15,male,31
4,female,31
11,female,26
5,male,32
6,female,32
14,male,20
27,female,17
20,male,40
4,male,20
6,male,22
9,male,55
16,female,26
8,female,45
18,female,43
21,male,27
12,female,27
21,female,28
10,female,53
39,male,40
30,male,24
6,female,46
24,male,21
18,male,25
24,female,19
6,female,18
20,male,28
13,male,18
18,male,23
11,female,35
18,male,50
10,female,42
10,male,29
20,male,21
17,female,20
16,female,18
15,male,22
11,male,17
22,female,38
12,male,21
7,male,25
16,female,30
10,female,40
8,male,19
14,male,48
26,male,49
14,male,50
12,male,30
4,male,52
14,female,18
18,male,20
27,male,28
7,female,23
23,male,25
9,male,50
25,female,18
5,male,30
3,female,17
13,male,27
10,male,27
7,female,27
11,male,34
7,female,41
18,male,25
21,female,35
6,male,51
15,female,15
12,male,21
17,male,27
9,male,25
5,female,46
15,male,39
17,male,34
40,female,25
17,male,28
3,male,19
36,male,23
3,male,57
7,male,22
23,male,28
23,female,24
15,male,29
8,male,24
17,male,17
5,female,31
5,female,48
31,female,40
16,male,29
7,male,25
5,female,26
11,female,25
10,male,26
22,male,30
25,male,31
31,male,42
23,male,18
4,female,25
6,female,20
12,male,27
7,male,26
17,male,20
0,male,45
3,male,40
13,male,38
3,male,19
10,male,42
26,female,21
5,female,18
9,female,59
10,female,42
21,female,35
8,female,39
33,male,47
27,male,32
2,male,36
7,female,33
10,male,30
23,female,16
11,female,21
23,male,22
6,male,54
21,female,25
11,male,49
15,male,39
17,female,52
12,female,25
8,male,24
17,male,28
15,male,25
10,male,32
6,male,28
12,male,28
20,male,16
9,male,18
3,female,22
11,female,17
13,male,27
9,female,19
13,female,22
10,female,26
10,female,57
10,male,15
8,female,27
26,male,26
19,male,40
17,male,23
11,female,17
4,male,46
38,male,15
23,male,22
9,male,21
13,female,29
27,male,37
20,male,53
4,male,37
15,female,19
4,female,28
10,female,51
7,male,22
2,male,19
31,male,29
0,female,24
7,male,20
15,male,28
2,female,52
3,female,27
9,female,15
14,male,42
4,male,25
19,male,27
8,male,35
3,male,30
11,female,15
11,male,57
27,female,21
22,female,25
8,female,17
12,male,27
30,male,22
17,female,23
8,female,25
35,female,16
14,female,42
8,female,22
13,female,35
31,male,22
11,male,37
26,male,38
32,male,19
10,male,29
13,male,28
21,male,26
17,female,26
11,male,24
33,male,22
34,female,17
11,female,20
10,male,21
13,female,20
3,female,25
8,male,24
13,male,20
21,male,34
1,male,27
26,female,18
15,male,31
9,female,57
29,male,32
28,male,35
15,male,17
4,male,45
3,male,18
16,female,15
27,male,27
9,male,35
34,male,16
14,male,18
4,male,15
12,male,32
33,female,15
13,male,29
12,female,50
28,male,22
24,female,17
5,male,16
5,female,29
13,male,33
17,male,30
31,female,43
17,female,15
16,female,16
4,female,19
30,female,16
16,male,29
16,male,16
16,female,25
16,male,17
5,male,16
23,male,28
16,female,24
12,female,41
4,female,19
39,male,32
4,male,47
29,male,27
1,female,41
3,male,33
15,male,25
26,female,23
9,male,18
13,male,16
31,female,39
5,female,37
21,female,33
18,male,30
14,male,45
20,female,17
28,female,42
8,male,37
7,female,20
4,female,42
2,female,39
25,male,20
32,female,41
9,male,24
1,female,42
13,male,31
2,male,48
12,male,46
13,male,31
22,female,22
13,male,38
6,male,57
8,male,27
8,female,31
11,female,26
36,male,19
6,female,18
14,female,44
17,male,24
40,female,30
7,female,38
2,male,16
6,female,22
32,male,23
7,male,30
25,male,21
20,female,25
10,male,52
9,male,24
34,female,17
17,male,27
11,female,42
33,male,35
24,male,56
12,male,50
26,female,20
3,female,45
1,male,29
32,female,40
15,male,19
10,male,55
30,male,35
8,female,54
9,male,36
15,female,36
9,female,22
9,female,27
10,male,34
26,male,21
3,female,23
25,female,38
15,male,30
6,female,21
38,male,23
6,male,24
14,female,22
3,female,30
29,female,18
9,female,35
1,female,22
12,male,18
11,female,18
3,female,47
12,male,17
12,male,43
25,male,19
7,female,21
5,female,35
18,female,44
33,male,33
8,male,42
27,female,20
10,male,33
31,male,17
12,female,36
14,male,24
14,male,40
24,male,53
9,male,27
10,female,32
5,female,38
6,female,43
31,male,19
7,female,41
18,male,25
22,male,23
12,male,33
14,female,22
22,male,19
1,male,27
15,female,34
3,male,42
16,male,28
13,female,47
23,male,27
30,male,33
0,female,27
13,female,22
18,female,54
15,female,37
24,female,47
7,male,18
26,male,30
16,female,25
11,male,19
22,female,18
20,male,16
22,male,33
8,female,32
22,female,35
25,female,57
8,male,15
22,male,31
10,female,31
4,female,55
16,female,36
27,female,40
22,female,16
11,female,21
13,female,22
7,female,25
8,male,17
22,male,41
7,female,54
11,male,27
2,female,32
10,male,23
5,male,23
5,female,27
4,male,56
23,female,39
15,male,29
9,male,17
1,male,25
26,male,28
0,male,25
5,male,22
24,male,26
12,male,25
7,male,21
15,male,30
7,male,22
23,male,34
24,male,19
6,male,31
15,male,59
3,male,27
15,female,30
8,female,50
11,male,33
12,male,21
8,male,50
5,male,25
14,male,20
5,female,52
9,female,25
26,male,58
3,male,39
3,female,22
2,female,22
5,female,51
8,female,25
30,female,25
13,female,35
14,male,32
19,female,23
2,male,45
16,male,41
16,male,27
17,female,27
13,female,16
17,male,24
1,male,22
23,male,22
5,female,24
12,male,21
6,female,42
8,female,42
36,male,16
31,female,29
8,female,40
8,female,57
8,male,47
9,female,23
2,male,15
14,male,28
4,female,46
6,male,21
9,female,54
11,female,28
3,male,21
20,female,16
20,female,18
21,female,17
25,male,31
22,female,30
1,female,17
22,male,31
16,male,18
28,female,48
19,female,28
9,male,21
3,female,51
17,male,18
4,female,28
34,female,41
13,male,40
20,male,36
15,female,45
11,male,20
13,male,23
11,male,29
16,male,33
20,male,18
22,male,15
24,female,49
11,male,16
12,female,40
33,male,52
8,female,18
16,male,22
7,male,16
6,female,52
11,female,46
15,male,21
14,male,16
34,male,36
22,female,43
10,male,26
2,female,32
11,female,27
16,male,44
26,male,23
16,female,49
29,male,50
9,male,41
13,male,15
19,female,32
5,female,32
13,male,37
5,female,30
11,female,47
10,female,33
19,male,15
21,male,16
27,male,22
15,female,45
10,male,19
26,female,55
11,female,23
2,male,44
19,male,19
14,male,32
13,male,21
13,female,28
25,female,17
2,female,37
18,male,24
24,male,24
7,female,35
3,male,55
26,male,30
25,female,17
20,female,16
9,female,25
16,male,52
3,female,32
6,female,55
3,male,57
25,female,32
5,female,30
16,female,47
10,male,17
26,male,26
11,female,31
18,male,28
12,male,47
10,female,18
8,female,34
5,female,21
5,female,42
13,male,45
1,female,51
7,female,21
10,female,26
13,male,17
19,female,34
15,male,27
10,female,49
34,female,46
16,male,30
0,male,23
21,female,34
17,male,36
30,male,23
10,male,26
12,male,18
10,male,38
23,female,18
22,female,20
14,male,30
13,female,35
15,female,35
4,male,40
40,female,15
16,male,36
14,female,23
19,male,24
7,female,18
28,female,20
38,female,30
22,female,31
16,male,32
14,female,18
27,male,23
12,female,41
0,male,36
7,female,38
6,female,23
24,female,21
15,male,29
13,male,46
12,female,18
21,male,27
4,male,52
14,female,51
10,female,33
19,male,37
13,male,42
5,male,49
26,male,33
3,male,30
8,male,17
34,male,42
18,female,22
18,male,33
12,female,24
10,female,45
18,female,33
0,male,23
4,female,24
1,female,53
31,male,21
8,female,43
4,male,29
0,female,25
4,female,21
7,male,32
15,male,30
9,female,33
5,male,59
27,female,31
6,male,41
4,female,25
24,male,42
12,female,40
30,female,23
29,male,38
11,male,29
6,female,24
4,female,47
25,male,38
5,male,24
22,male,44
18,male,19
28,female,17
18,female,22
16,female,39
2,female,43
15,female,17
19,male,42
14,female,16
4,male,34
17,male,38
13,female,28
8,female,15
16,female,20
20,male,17
15,female,18
16,female,46
24,female,21
33,male,19
27,male,21
15,male,23
7,male,22
13,male,39
20,male,20
24,male,22
20,male,18
3,male,20
15,male,19
24,male,20
12,male,21
31,male,20
15,male,34
5,male,42
7,female,22
11,male,20
25,male,25
12,male,21
4,male,47
17,male,21
23,male,21
9,male,37
9,female,20
32,male,23
16,male,31
17,male,21
18,female,15
11,male,37
10,male,31
4,female,36
17,male,22
36,male,17
14,male,22
33,male,20
12,male,20
23,male,20
4,male,21
31,male,21
11,male,25
7,male,31
9,male,19
25,male,20
26,male,19
32,male,23
36,male,23
10,male,18
17,female,20
11,male,20
2,male,23
37,female,41
5,male,29
7,male,24
12,male,21
11,male,21
23,female,33
18,male,41
9,male,19
4,female,55
18,male,20
34,female,16
8,male,20
14,female,25
8,male,30
19,male,26
17,female,36
22,male,22
15,male,16
19,male,22
11,male,34
14,male,15
2,male,21
13,male,19
20,male,46
23,male,29
9,female,30
12,female,41
22,female,32
30,male,23
6,female,35
5,male,30
9,male,53
7,female,30
5,male,20
9,female,25
17,male,38
1,male,46
2,male,59
4,male,45
11,female,40
30,male,35
11,female,51
11,male,34
9,female,27
11,female,19
17,male,21
18,male,54
7,female,43
8,female,48
16,male,48
18,male,54
9,female,16
22,male,16
6,male,19
15,male,25
16,female,16
6,female,49
22,female,46
3,female,57
15,male,45
25,female,31
7,male,16
15,female,21
20,female,19
29,male,23
23,male,20
38,female,32
26,male,46
16,female,54
2,male,20
29,male,29
22,male,20
10,female,21
12,female,48
15,male,19
2,male,27
24,male,18
21,female,31
0,male,39
10,female,28
23,female,57
11,female,32
6,male,31
21,female,27
25,male,37
11,female,35
15,female,39
7,male,26
15,male,26
8,male,21
1,male,50
9,male,23
8,female,35
29,male,17
18,male,26
11,female,29
23,male,20
1,male,53
5,female,16
28,male,27
24,male,16
9,male,38
12,male,21
28,male,22
15,female,23
21,male,19
20,male,20
36,female,56
23,male,32
18,male,22
0,male,38
9,female,42
12,female,29
3,male,23
12,male,47
10,male,51
22,male,24
11,male,17
21,male,26
26,female,26
24,male,33
9,female,17
34,male,33
15,male,33
13,female,18
15,male,38
21,male,25
8,female,49
18,female,50
7,female,15
11,male,22
2,male,41
19,male,18
29,female,35
4,female,49
9,male,56
14,male,39
11,female,36
22,female,18
5,female,30
15,male,25
10,female,16
5,female,27
17,female,21
24,male,18
15,male,48
34,male,44
6,male,29
35,male,24
14,male,55
7,male,43
13,female,18
1,female,31
22,female,28
33,female,25
20,male,23
21,male,17
17,male,30
16,male,45
11,female,28
21,female,20
12,female,24
20,male,19
5,male,25
20,male,42
18,female,19
4,female,20
20,male,24
31,male,33
8,male,50
20,male,37
7,male,44
21,male,22
7,male,25
6,male,59
1,male,35
36,male,20
9,male,33
11,male,35
37,male,47
9,male,28
20,male,25
12,male,28
23,male,35
9,male,43
32,male,35
4,male,46
12,male,28
25,male,20
19,male,31
22,male,22
29,male,21
12,male,30
2,male,25
9,female,18
4,male,52
3,female,43
10,male,46
8,male,53
3,female,44
20,male,25
11,male,44
10,female,31
2,female,23
14,female,22
3,female,46
4,male,50
14,male,33
8,female,18
37,female,18
16,female,22
11,female,21
14,female,31
4,male,26
18,female,53
25,male,29
24,female,28
19,female,33
13,male,22
26,male,22
19,male,22
11,male,21
21,male,24
13,male,50
9,male,27
8,male,34
10,male,36
13,male,55
6,female,53
21,male,47
9,female,19
2,male,30
13,male,19
20,male,39
8,male,31
32,male,19
15,female,16
5,female,18
12,female,39
23,female,25
37,male,47
9,male,18
26,male,20
2,male,55
35,female,54
7,male,57
14,male,21
22,male,17
10,male,37
18,male,17
6,male,15
33,male,31
31,male,52
4,female,30
21,female,16
14,male,43
15,male,37
23,male,43
5,male,19
19,female,31
11,male,24
13,male,17
1,female,44
24,male,28
8,female,22
1,female,47
4,male,17
9,female,58
7,male,37
15,female,27
33,male,18
35,male,40
3,female,40
22,female,38
17,male,23
34,male,34
19,female,39
9,female,21
17,male,18
6,male,25
1,male,24
10,male,39
6,female,33
12,male,24
18,male,36
